scan,25a,25b,100aa,100ab,100ac,100ba,100bb,100bc,250aaa,250aab,250aac,250aba,250abb,250abc,250aca,250acb,250acc,250baa,250bab,250bac,250bba,250bbb,250bbc,250bca,250bcb,250bcc
0.00470312,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00907029,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00761457,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01979228,,,,,,,,,,,,,,,,,,,,,,,,,,
0.29691218,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01811259,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00419921,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01083396,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04269197,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01282159,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02091207,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00156771,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00909829,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0010638,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04249601,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01825257,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00711066,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00977016,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01682484,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26586602,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00400325,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01307354,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01553708,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16908821,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01200974,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04355981,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00036393,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00058789,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00610285,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08238851,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2351278,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02382352,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00554296,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01766468,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02105204,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00963019,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05492567,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00117578,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07737745,,,,,,,,,,,,,,,,,,,,,,,,,,
8.398E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01472523,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01027407,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00993813,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01086196,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00156771,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01973629,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01853252,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0505305,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00226757,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04686319,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01055402,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01209373,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03544134,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00893032,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0111699,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00736262,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0984295,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07944906,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02203186,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00674673,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0830044,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16102573,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00237955,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02466336,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00145573,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00853839,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00492707,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00624283,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02441141,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00109179,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03020632,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01041404,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01038605,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00291145,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02354357,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02404748,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01917639,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00783853,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00209961,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00145573,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01200974,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0175527,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00543098,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00548697,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06077657,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01125388,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02343159,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00291145,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03622519,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00083984,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00559895,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00895832,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05011058,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00548697,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00369531,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02007223,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01214972,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00568293,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00148372,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06321212,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00235156,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00257552,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03180202,,,,,,,,,,,,,,,,,,,,,,,,,,
0.25248453,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04767504,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01024607,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00047591,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02189188,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01038605,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00103581,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00856639,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00893032,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00187565,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01514515,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0047871,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01315753,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06234428,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00817446,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00515103,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00526301,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00380728,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00982615,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00545897,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015957,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01041404,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00447916,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09638588,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00380728,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0132975,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00999412,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00207161,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00809048,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01592901,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01352146,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00475911,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00344335,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01212172,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00355533,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03751295,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06284818,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11015929,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00473111,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00092383,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01385739,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00218359,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03015033,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08650374,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03661712,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05696929,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00475911,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00142773,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00674673,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01900843,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00543098,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00520702,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00823045,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00781053,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01049803,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01363344,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00436718,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00089583,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00778254,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0026595,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015957,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00117578,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06181238,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01984827,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09898939,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02502729,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02147196,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01030206,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01713278,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0122337,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09389435,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00786652,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02169592,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01746872,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0021276,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00599087,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02015621,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02847065,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01242966,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00386327,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02261975,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00237955,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04327986,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00321939,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04661124,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02113603,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00097982,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00198763,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00036393,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01724476,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01464125,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01668486,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01410935,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07007083,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00646678,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07231041,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00279947,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00450715,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03163405,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02911453,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00218359,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02637104,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00302343,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00739061,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00811847,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01114191,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03236192,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0047871,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01856051,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00089583,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00985415,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01987626,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00985415,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00218359,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0117018,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03448952,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00445116,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02264774,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04610733,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01072198,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00165169,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00699868,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08090479,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00047591,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00711066,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00946222,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00470312,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03261387,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00926626,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00459114,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01867249,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0021276,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00016797,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00179166,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00786652,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005319,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00604686,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00355533,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00587889,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04495955,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00627082,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00293945,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0239355,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00333137,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015957,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02385152,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01856051,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00221158,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01363344,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00209961,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01797262,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01693682,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03247389,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00226757,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0021276,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00722264,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00302343,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00408723,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0393606,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05153831,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04252401,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00968618,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00949022,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00142773,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00543098,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00655077,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01156183,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07329022,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05492567,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00918227,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00761457,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005319,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01618096,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05601747,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03754094,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01136586,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00517903,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00209961,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00509504,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00408723,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01506117,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04669522,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12454858,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03672909,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00069987,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00198763,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00937824,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00142773,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02152795,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01156183,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01408135,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00173567,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00263151,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00366731,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00576692,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00428319,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01083396,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04417569,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00649478,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01643291,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00467512,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00523502,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0186165,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00285546,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14462081,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00246354,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00450715,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00400325,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00198763,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00800649,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12270093,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00333137,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04677921,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02231181,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00137174,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02516727,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01108592,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01144985,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00400325,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00708267,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00741861,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00632681,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01198175,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0111699,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06310014,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0239355,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00764256,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03773691,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03762493,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00442317,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00761457,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00697069,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00764256,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00033594,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00666275,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00361132,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00669074,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05111839,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00257552,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00344335,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00187565,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16234148,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03370566,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00277148,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00498306,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01186977,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00092383,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00937824,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01016209,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00753058,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00316341,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00795051,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06262423,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01038605,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00503905,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00240755,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0079785,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03141009,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00436718,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00299544,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00501106,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01970829,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00669074,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02754682,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00489908,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33926822,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0207441,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14492875,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02628706,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00898631,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00095182,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04280395,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0218079,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06004871,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00554296,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01100193,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00201562,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00750259,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00736262,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00341536,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01979228,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00422721,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05492567,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01657288,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05137034,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01441729,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04232804,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01416534,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01301755,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00333137,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00517903,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00949022,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01853252,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00288346,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04274796,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00601887,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02141597,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01847653,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00282747,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00601887,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00226757,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00968618,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01391338,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00680272,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00517903,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00083984,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00246354,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00291145,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00576692,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02779877,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02362756,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02133199,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00274348,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00296744,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00089583,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00596288,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00069987,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0228717,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01962431,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11150304,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00473111,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00520702,,,,,,,,,,,,,,,,,,,,,,,,,,
